agent_id,status,svi,main_mode,evacuation_time,fail_reason
1,EVACUATING,0.5978217626932314,PRIV_CAR_DRIVER,3600,
2,EVACUATING,0.5978217626932314,PRIV_CAR_DRIVER,3600,
3,ARRIVED,0.6141728027643488,PRIV_CAR_DRIVER,1920,
4,ARRIVED,0.6141728027643488,PRIV_CAR_DRIVER,1920,
5,EVACUATING,0.5838284857727489,PRIV_CAR_DRIVER,3600,
6,EVACUATING,0.5838284857727489,PRIV_CAR_DRIVER,3600,
7,EVACUATING,0.7333871996233752,PRIV_CAR_DRIVER,3600,
8,EVACUATING,0.7333871996233752,PRIV_CAR_DRIVER,3600,
9,EVACUATING,0.7333871996233752,PRIV_CAR_DRIVER,3600,
10,EVACUATING,0.7333871996233752,PRIV_CAR_DRIVER,3600,
11,EVACUATING,0.7333871996233752,PRIV_CAR_DRIVER,3600,
12,EVACUATING,0.5659150916498076,PRIV_CAR_DRIVER,3600,
13,EVACUATING,0.5659150916498076,PRIV_CAR_DRIVER,3600,
